LatitudeDeg,LatitudeMins,LongitudeDeg,LongitudeMins,LatDD,LonDD,LonDD2min,LatDD2min,Date,Time,Comments,StationEvent,TransectEvent,Station,Beaufort,WaveHeight,WindSpeed,ConvergenceZone,HighTurbidity,TooDarkToSee,ForagingBirds,Whales,SeaOtters,ErrorCheck
59,34.474,-151,22.113,59.57456667,-151.36855,0.36855,0.574566667,2012-10-12 00:00,1899-12-30 13:07:00,,1315,187,3,,0,5,0,0,0,0,0,0,1
59,34.598,-151,22.392,59.57663333,-151.3732,0.3732,0.576633333,2012-10-12 00:00,1899-12-30 13:16:00,,1316,187,4,,0,5,0,0,0,0,0,0,1
59,34.777,-151,22.772,59.57961667,-151.3795333,0.379533333,0.579616667,2012-10-12 00:00,1899-12-30 13:25:00,,1317,187,5,,0,5,0,0,0,0,0,0,1
59,34.964,-151,23.122,59.58273333,-151.3853667,0.385366667,0.582733333,2012-10-12 00:00,1899-12-30 13:34:00,,1318,187,6,,0,5,0,0,0,0,0,0,1
59,35.173,-151,23.428,59.58621667,-151.3904667,0.390466667,0.586216667,2012-10-12 00:00,1899-12-30 13:44:00,,1319,187,7,,0,5,0,0,0,0,0,0,1
59,35.381,-151,23.674,59.58968333,-151.3945667,0.394566667,0.589683333,2012-10-12 00:00,1899-12-30 13:54:00,,1320,187,8,,0,5,0,0,0,0,0,0,1
59,35.572,-151,23.995,59.59286667,-151.3999167,0.399916667,0.592866667,2012-10-12 00:00,1899-12-30 14:02:00,,1321,187,9,,0,5,0,0,0,0,0,0,1
59,35.78,-151,24.261,59.59633333,-151.40435,0.40435,0.596333333,2012-10-12 00:00,1899-12-30 14:11:00,,1322,187,10,,0,5,0,0,0,0,0,0,1
,,,,,,,,2012-10-28 00:00,1899-12-30 23:00:00,missed record lat long.  Was close to waypt.  Slight drft to SSW (1 kt).  Skipped station 7-14. much more turbid water.,263,90,13,3,,,0,1,0,0,0,0,1
58,52.082,-153,13.477,58.86803333,-153.2246167,0.224616667,0.868033333,2012-10-28 00:00,1899-12-30 07:54:00,1.7 knots current.  Clear sky & bright moon.  1 SEOT foraging at distance,193,86,28,3,,,0,0,0,0,0,1,1
58,52.341,-153,12.711,58.87235,-153.21185,0.21185,0.87235,2012-10-28 00:00,1899-12-30 08:08:00,,194,86,27,3,,,0,0,0,0,0,0,1
58,52.789,-153,11.082,58.87981667,-153.1847,0.1847,0.879816667,2012-10-28 00:00,1899-12-30 08:25:00,Short CTD cast due to angle.,195,86,26,3,,,0,0,0,0,0,0,1
58,53.22,-153,9.534,58.887,-153.1589,0.1589,0.887,2012-10-28 00:00,1899-12-30 08:42:00,sunrise!  Drift ~1.1mile.  South of station before OA water sample taken,196,86,25,3,,,0,0,0,0,0,0,1
58,54.239,-153,6.425,58.90398333,-153.1070833,0.107083333,0.903983333,2012-10-28 00:00,1899-12-30 09:42:00,,197,86,24,3,,,0,0,0,0,0,0,1
58,54.923,-153,2.9,58.91538333,-153.0483333,0.048333333,0.915383333,2012-10-28 00:00,1899-12-30 10:05:00,#NAME?,198,86,23,3,,,0,0,0,0,0,0,1
58,55.846,-152,59.77,58.93076667,-152.9961667,0.996166667,0.930766667,2012-10-28 00:00,1899-12-30 10:32:00,"Saw Dall's porpoises & lots of fish on sounder at ~40m depth halfway between 6-23 and 6-22.  Rip to west of station with log.  Wind, picked up with whitecaps from NW",199,86,22,3,,,0,0,0,0,0,0,1
58,56.727,-152,56.505,58.94545,-152.94175,0.94175,0.94545,2012-10-28 00:00,1899-12-30 10:58:00,-still pushed to south.  Winds NW ~15kts.  Seas 3-5 ft. NW wind waves with swell from southwest.,200,86,21,4,,,0,0,0,0,0,0,1
58,57.457,-152,53.074,58.95761667,-152.8845667,0.884566667,0.957616667,2012-10-28 00:00,1899-12-30 11:21:00,1st station that we could see the CTD to bottom on sounder Earlier casts likely short.,201,86,20,3,,,0,0,0,0,0,0,1
58,58.359,-152,49.749,58.97265,-152.82915,0.82915,0.97265,2012-10-28 00:00,1899-12-30 11:44:00,very clear water,202,86,19,3,,,0,0,0,0,0,0,1
58,59.288,-152,46.479,58.98813333,-152.77465,0.77465,0.988133333,2012-10-28 00:00,1899-12-30 12:07:00,,203,86,18,3,,,0,0,0,0,0,0,1
59,0.083,-152,43.203,59.00138333,-152.72005,0.72005,0.001383333,2012-10-28 00:00,1899-12-30 12:30:00,seas are improving.  No more whitecaps continued very clear water.,204,86,17,3,,,0,0,0,0,0,0,1
59,0.997,-152,39.93,59.01661667,-152.6655,0.6655,0.016616667,2012-10-28 00:00,1899-12-30 12:54:00,,205,86,16,3,,,0,0,0,0,0,0,1
59,1.762,-152,36.611,59.02936667,-152.6101833,0.610183333,0.029366667,2012-10-28 00:00,1899-12-30 13:17:00,continued very clear water,206,86,15,3,,,0,0,0,0,0,0,1
59,2.659,-152,33.352,59.04431667,-152.5558667,0.555866667,0.044316667,2012-10-28 00:00,1899-12-30 13:39:00,continued very clear water,207,86,14,3,,,0,0,0,0,0,0,1
59,3.596,-152,30.044,59.05993333,-152.5007333,0.500733333,0.059933333,2012-10-28 00:00,1899-12-30 14:02:00,winds picked up again.  NW 15 kts.  Some white caps.  Seas ~3ft,208,86,13,3,,,0,0,0,0,0,0,1
59,4.472,-152,26.75,59.07453333,-152.4458333,0.445833333,0.074533333,2012-10-28 00:00,1899-12-30 14:28:00,,209,86,12,3,,,0,0,0,0,0,0,1
59,5.285,-152,23.489,59.08808333,-152.3914833,0.391483333,0.088083333,2012-10-28 00:00,1899-12-30 14:53:00,seas picking up - more whitecaps,210,86,11,3,,,0,0,0,0,0,0,1
59,6.169,-152,20,59.10281667,-152.3333333,0.333333333,0.102816667,2012-10-28 00:00,1899-12-30 15:35:00,,211,86,10,3,,,0,0,0,0,0,0,1
59,7.094,-152,16.915,59.11823333,-152.2819167,0.281916667,0.118233333,2012-10-28 00:00,1899-12-30 15:57:00,,212,86,9,3,,,0,0,0,0,0,0,1
59,7.924,-152,13.643,59.13206667,-152.2273833,0.227383333,0.132066667,2012-10-28 00:00,1899-12-30 16:19:00,,213,86,8,3,,,0,0,0,0,0,0,1
59,8.81,-152,10.32,59.14683333,-152.172,0.172,0.146833333,2012-10-28 00:00,1899-12-30 16:41:00,,214,86,7,3,,,0,0,0,0,0,0,1
59,9.66,-152,7.02,59.161,-152.117,0.117,0.161,2012-10-28 00:00,1899-12-30 17:03:00,,215,86,6,3,,,0,0,0,0,0,0,1
59,10.48,-152,3.675,59.17466667,-152.06125,0.06125,0.174666667,2012-10-28 00:00,1899-12-30 17:25:00,oblique bongo tow.  Drift 3.5 kts south at station.  With wind and tide,216,86,5,3,,,0,0,0,0,0,0,1
59,11.384,-152,0.423,59.18973333,-152.00705,0.00705,0.189733333,2012-10-28 00:00,1899-12-30 18:12:00,sun starting to set.,217,86,4,3,,,0,0,0,0,0,0,1
59,11.786,-151,58.752,59.19643333,-151.9792,0.9792,0.196433333,2012-10-28 00:00,1899-12-30 18:28:00,,218,86,3,3,,,0,0,0,0,0,0,1
59,12.31,-151,57.1,59.20516667,-151.9516667,0.951666667,0.205166667,2012-10-28 00:00,1899-12-30 18:43:00,,219,86,2,3,,,0,0,0,0,0,0,1
59,12.794,-151,55.695,59.21323333,-151.92825,0.92825,0.213233333,2012-10-28 00:00,1899-12-30 18:55:00,Last station of transect Line #6,220,86,1,3,,,0,0,0,0,0,0,1
59,18.564,-152,3.958,59.3094,-152.0659667,0.065966667,0.3094,2012-10-28 00:00,1899-12-30 20:14:00,,257,90,22,3,,,0,0,0,0,0,0,1
59,18.642,-152,1.956,59.3107,-152.0326,0.0326,0.3107,2012-10-28 00:00,1899-12-30 20:01:00,1st station on transect #7.  still very clear water though more difficut to tell w/ dark,256,90,23,3,,,0,0,0,0,0,0,1
59,18.725,-152,5.804,59.31208333,-152.0967333,0.096733333,0.312083333,2012-10-28 00:00,1899-12-30 20:29:00,still very clear water,258,90,21,3,,,0,0,0,0,0,0,1
59,18.767,-152,7.817,59.31278333,-152.1302833,0.130283333,0.312783333,2012-10-28 00:00,1899-12-30 20:42:00,collected zooplankton from flow-meter side & other tangled,259,90,20,3,,,0,0,0,0,0,0,1
59,18.872,-152,11.807,59.31453333,-152.1967833,0.196783333,0.314533333,2012-10-28 00:00,1899-12-30 21:18:00,,260,90,19,3,,,0,0,0,0,0,0,1
59,19.085,-152,19.509,59.31808333,-152.32515,0.32515,0.318083333,2012-10-28 00:00,1899-12-30 21:53:00,skipped sta 7-18. still very clear water ~ 3 fathoms -  see CTD,261,90,17,3,,,0,0,0,0,0,0,1
59,19.332,-152,27.446,59.3222,-152.4574333,0.457433333,0.3222,2012-10-28 00:00,1899-12-30 22:29:00,skipped station 7-16,262,90,15,3,,,0,0,0,0,0,0,1
59,19.924,-152,43.016,59.33206667,-152.7169333,0.716933333,0.332066667,2012-10-28 00:00,1899-12-30 23:32:00,Had push between stations - 9.5 kts!  Skipped station 7-12.  Winds & seas calmer.  Again more turbid water.,264,90,11,3,,,0,1,0,0,0,0,1
59,19.983,-152,47.006,59.33305,-152.7834333,0.783433333,0.33305,2012-10-28 00:00,1899-12-30 23:52:00,Best Plankton tow ever!  Seas 1-2 ft.  Winds light.,265,90,10,3,,,0,0,0,0,0,0,1
59,,-152,,59,-152,0,0,2012-10-29 00:00,1899-12-30 00:25:00,Near waypoint.  Water still turbid (relative to earlier stations).,266,90,9,3,,,0,1,0,0,0,0,1
59,20.445,-152,58.641,59.34075,-152.97735,0.97735,0.34075,2012-10-29 00:00,1899-12-30 00:59:00,skipped sta 7-08.  Increased waves from west ~3ft.  Still relatively turbid,250,89,7,2,,,0,1,0,0,0,0,1
59,20.703,-153,6.54,59.34505,-153.109,0.109,0.34505,2012-10-29 00:00,1899-12-30 01:31:00,skipped sta 7-06.  Drift torward more than 2 kts.  Slightly less turbid.,251,89,5,2,,,0,1,0,0,0,0,1
59,20.844,-153,10.304,59.3474,-153.1717333,0.171733333,0.3474,2012-10-29 00:00,1899-12-30 01:49:00,drifting north ~1.8 kts.  OA deep sample only at 40m.  Since depth was just over 50m.,252,89,4,2,,,0,0,0,0,0,0,1
59,20.908,-153,13.142,59.34846667,-153.2190333,0.219033333,0.348466667,2012-10-29 00:00,1899-12-30 02:23:00,,253,89,3,2,,,0,0,0,0,0,0,1
59,20.919,-153,16.027,59.34865,-153.2671167,0.267116667,0.34865,2012-10-29 00:00,1899-12-30 02:40:00,waves picked up since last station.  May be convergence zone.,254,89,2,2,,,1,0,0,0,0,0,1
59,21.037,-153,18.024,59.35061667,-153.3004,0.3004,0.350616667,2012-10-29 00:00,1899-12-30 02:53:00,sea otters in vicinity,255,89,1,2,,,0,0,0,0,0,1,1
59,29.534,-151,39.024,59.49223333,-151.6504,0.6504,0.492233333,2012-10-29 00:00,1899-12-30 17:43:00,Last station on Transect Line #4,107,79,1,,,,0,0,0,0,0,0,1
59,30.51,-151,38.99,59.5085,-151.6498333,0.649833333,0.5085,2012-10-29 00:00,1899-12-30 17:29:00,Decreased winds & waves in lee of 1 cd. 3-4 ft waves from west,106,79,2,3,,,0,0,0,0,0,0,1
59,31.53,-151,38.92,59.5255,-151.6486667,0.648666667,0.5255,2012-10-29 00:00,1899-12-30 17:14:00,#NAME?,105,79,3,,,,0,0,0,0,0,0,1
59,32.492,-151,38.962,59.54153333,-151.6493667,0.649366667,0.541533333,2012-10-29 00:00,1899-12-30 16:56:00,#NAME?,104,79,4,,,,0,0,0,0,0,0,1
59,33.493,-151,39.261,59.55821667,-151.65435,0.65435,0.558216667,2012-10-29 00:00,1899-12-30 16:44:00,,103,79,5,,,,0,0,0,0,0,0,1
59,34.233,-151,21.506,59.57055,-151.3584333,0.358433333,0.57055,2012-10-29 00:00,1899-12-30 19:09:00,seas lower 2-4ft,338,98,1,3,,,0,0,0,0,0,0,1
59,34.272,-151,21.713,59.5712,-151.3618833,0.361883333,0.5712,2012-10-29 00:00,1899-12-30 19:29:00,winds have shifted and now coming from north,339,98,2,3,,,0,0,0,0,0,0,1
59,34.433,-151,22.155,59.57388333,-151.36925,0.36925,0.573883333,2012-10-29 00:00,1899-12-30 19:39:00,rip area - debris in water.  We were set south into current,340,98,3,3,,,0,0,0,0,0,0,1
59,34.5,-151,38.98,59.575,-151.6496667,0.649666667,0.575,2012-10-29 00:00,1899-12-30 16:33:00,,102,79,6,,,,0,0,0,0,0,0,1
59,34.559,-151,22.492,59.57598333,-151.3748667,0.374866667,0.575983333,2012-10-29 00:00,1899-12-30 19:47:00,still set strongly to SW ~.15nm,341,98,4,3,,,0,0,0,0,0,0,1
59,34.822,-151,22.824,59.58036667,-151.3804,0.3804,0.580366667,2012-10-29 00:00,1899-12-30 19:57:00,,342,98,5,3,,,0,0,0,0,0,0,1
59,35.002,-151,23.185,59.58336667,-151.3864167,0.386416667,0.583366667,2012-10-29 00:00,1899-12-30 20:06:00,sample from flow meter side after quite tangled,343,98,6,3,,,0,0,0,0,0,0,1
59,35.2,-151,23.439,59.58666667,-151.39065,0.39065,0.586666667,2012-10-29 00:00,1899-12-30 20:27:00,,344,98,7,3,,,0,0,0,0,0,0,1
59,35.426,-151,23.74,59.59043333,-151.3956667,0.395666667,0.590433333,2012-10-29 00:00,1899-12-30 20:36:00,,345,98,8,3,,,0,0,0,0,0,0,1
59,35.5,-151,38.98,59.59166667,-151.6496667,0.649666667,0.591666667,2012-10-29 00:00,1899-12-30 16:17:00,Extra Air Cast @ this station,101,79,7,,,,0,0,0,0,0,0,1
59,35.582,-151,23.987,59.59303333,-151.3997833,0.399783333,0.593033333,2012-10-29 00:00,1899-12-30 20:45:00,Glacial Till in water,346,98,9,3,,,0,0,0,0,0,0,1
59,35.804,-151,24.244,59.59673333,-151.4040667,0.404066667,0.596733333,2012-10-29 00:00,1899-12-30 20:54:00,40m zoop tow. Last station of transect line #9,347,98,10,3,,,0,0,0,0,0,0,1
59,36.525,-151,38.995,59.60875,-151.6499167,0.649916667,0.60875,2012-10-29 00:00,1899-12-30 16:05:00,,100,79,8,,,,0,0,0,0,0,0,1
59,37.507,-151,39.061,59.62511667,-151.6510167,0.651016667,0.625116667,2012-10-29 00:00,1899-12-30 15:53:00,,99,79,9,,,,0,0,0,0,0,0,1
59,37.942,-151,39.226,59.63236667,-151.6537667,0.653766667,0.632366667,2012-10-29 00:00,1899-12-30 15:45:00,,98,79,10,,,,0,0,0,0,0,0,1
59,46.806,-151,54.442,59.7801,-151.9073667,0.907366667,0.7801,2012-10-29 00:00,1899-12-30 13:30:00,Last station on this transect.,77,76,16,,,,0,0,0,0,0,0,1
59,47.139,-151,56.167,59.78565,-151.9361167,0.936116667,0.78565,2012-10-29 00:00,1899-12-30 13:15:00,,76,76,15,,,,0,0,0,0,0,0,1
59,47.924,-151,57.561,59.79873333,-151.95935,0.95935,0.798733333,2012-10-29 00:00,1899-12-30 12:58:00,,75,76,14,,,,0,0,0,0,0,0,1
59,48.649,-151,59.204,59.81081667,-151.9867333,0.986733333,0.810816667,2012-10-29 00:00,1899-12-30 12:42:00,skipped plankton & zoops,74,76,13,,,,0,0,0,0,0,0,1
59,49.668,-152,2.374,59.8278,-152.0395667,0.039566667,0.8278,2012-10-29 00:00,1899-12-30 12:19:00,,73,76,12,,,,0,0,0,0,0,0,1
59,50.754,-152,5.629,59.8459,-152.0938167,0.093816667,0.8459,2012-10-29 00:00,1899-12-30 11:53:00,,72,76,11,,,,0,0,0,0,0,0,1
59,51.797,-152,8.706,59.86328333,-152.1451,0.1451,0.863283333,2012-10-29 00:00,1899-12-30 11:32:00,hit bottom on this cast,71,76,10,,,,0,0,0,0,0,0,1
59,52.794,-152,11.922,59.8799,-152.1987,0.1987,0.8799,2012-10-29 00:00,1899-12-30 11:12:00,,70,76,9,,,,0,0,0,0,0,0,1
59,53.979,-152,15.239,59.89965,-152.2539833,0.253983333,0.89965,2012-10-29 00:00,1899-12-30 10:49:00,skipped plankton & zoops - rough seas,69,76,8,4,,,0,0,0,0,0,0,1
59,55.029,-152,18.535,59.91715,-152.3089167,0.308916667,0.91715,2012-10-29 00:00,1899-12-30 10:28:00,seas 5-6 ft.  Wind from southeast:  but is strong from west at Augustine.,68,76,7,4,,,0,0,0,0,0,0,1
59,56.185,-152,22.111,59.93641667,-152.3685167,0.368516667,0.936416667,2012-10-29 00:00,1899-12-30 10:09:00,Large waves continue.  Winds increased to 15-20 kts from SE with higher gusts.  Seas 5-6 ft and steep w/ opposing tide.,67,76,6,4,,,0,0,0,0,0,0,1
59,57.383,-152,25.297,59.95638333,-152.4216167,0.421616667,0.956383333,2012-10-29 00:00,1899-12-30 09:51:00,very turbid.  CTD not visible until at surface.  Wind increased with steep waves over shallow bar.  Waves 3-5 ft. whitecaps,66,76,5,4,,,0,0,0,0,0,0,1
59,58.417,-152,28.675,59.97361667,-152.4779167,0.477916667,0.973616667,2012-10-29 00:00,1899-12-30 09:30:00,0936 Sunrise! Set to south ~1.8kts. No OA here or on this line,65,76,4,,,,0,0,0,0,0,0,1
59,59.215,-152,30.621,59.98691667,-152.51035,0.51035,0.986916667,2012-10-29 00:00,1899-12-30 09:18:00,see line of waves on horizon ahead.  Tsunami? :),64,76,3,,,,0,0,0,0,0,0,1
59,59.795,-152,32.22,59.99658333,-152.537,0.537,0.996583333,2012-10-29 00:00,1899-12-30 09:07:00,,63,76,2,,,,0,0,0,0,0,0,1
60,0.396,-152,33.983,60.0066,-152.5663833,0.566383333,0.0066,2012-10-29 00:00,1899-12-30 08:52:00,1st station on T 3 is relatively calm.  H2O too rough for plankton sampling,62,76,1,0,,,0,0,0,0,0,0,1
59,34.196,-151,21.474,59.56993333,-151.3579,0.3579,0.569933333,2013-01-04 00:00,1899-12-30 16:07:00,partially cloudy - zooplankton - no flow meter - Both Bongo samples added to sample jar,348,99,1,0,,,0,0,0,0,0,0,1
59,34.336,-151,21.786,59.57226667,-151.3631,0.3631,0.572266667,2013-01-04 00:00,1899-12-30 16:39:00,,349,99,2,0,,,0,0,0,0,0,0,1
59,34.485,-151,22.104,59.57475,-151.3684,0.3684,0.57475,2013-01-04 00:00,1899-12-30 16:45:00,,350,99,3,0,,,0,0,0,0,0,0,1
59,34.592,-151,22.393,59.57653333,-151.3732167,0.373216667,0.576533333,2013-01-04 00:00,1899-12-30 16:57:00,murky water,351,99,4,0,,,0,1,0,0,0,0,1
59,34.728,-151,22.771,59.5788,-151.3795167,0.379516667,0.5788,2013-01-04 00:00,1899-12-30 17:06:00,,352,99,5,0,,,0,0,0,0,0,0,1
59,34.93,-151,23.166,59.58216667,-151.3861,0.3861,0.582166667,2013-01-04 00:00,1899-12-30 17:17:00,Zooplankton - no flow meter;  both samples added to the sample jar. Timed to 1/2 m/sec on retrieval,353,99,6,0,,,0,0,0,0,0,0,1
59,35.165,-151,23.434,59.58608333,-151.3905667,0.390566667,0.586083333,2013-01-04 00:00,1899-12-30 17:42:00,,354,99,7,0,,,0,0,0,0,0,0,1
59,35.318,-151,23.672,59.58863333,-151.3945333,0.394533333,0.588633333,2013-01-04 00:00,1899-12-30 17:52:00,,355,99,8,0,,,0,0,0,0,0,0,1
59,35.55,-151,23.963,59.5925,-151.3993833,0.399383333,0.5925,2013-01-04 00:00,1899-12-30 18:03:00,,356,99,9,0,,,0,0,0,0,0,0,1
59,35.744,-151,24.192,59.59573333,-151.4032,0.4032,0.595733333,2013-01-04 00:00,1899-12-30 18:12:00,did both CTD's to compare calibration,357,99,10,0,,,0,0,0,0,0,0,1
,,,,,,,,2013-02-12 00:00,1899-12-30 08:12:00,#NAME?,362,100,6,,,,0,0,0,0,0,0,1
59,29.575,-151,38.956,59.49291667,-151.6492667,0.649266667,0.492916667,2013-02-12 00:00,1899-12-30 10:56:00,CTD time 12:59.  start on south shore heading North,108,80,1,,,,0,0,0,0,0,0,1
59,30.02,-151,53.49,59.50033333,-151.8915,0.8915,0.500333333,2013-02-12 00:00,1899-12-30 16:29:00,bottom touch - protracted retrieval.  CTD ran fast after beginning,369,101,1,4,,,0,0,0,0,0,0,1
59,30.183,-151,39.047,59.50305,-151.6507833,0.650783333,0.50305,2013-02-12 00:00,1899-12-30 11:10:00,CTD time 13:11.  plankton station  secchi = 5m.  Water much clearer than Tran 9. no water for OA.  Phyto p 60 l filtered,109,80,2,,,,0,0,0,0,0,0,1
59,31.061,-151,43.814,59.51768333,-151.7302333,0.730233333,0.517683333,2013-02-12 00:00,1899-12-30 17:17:00,,370,101,2,4,,,0,0,0,0,0,0,1
59,31.473,-151,38.897,59.52455,-151.6482833,0.648283333,0.52455,2013-02-12 00:00,1899-12-30 11:33:00,CTD time 13:33.  Waves increasing as we move north 2-3ft.,110,80,3,3,,,0,0,0,0,0,0,1
59,31.49,-151,39.188,59.52483333,-151.6531333,0.653133333,0.524833333,2013-02-12 00:00,1899-12-30 15:46:00,,371,101,3,4,,,0,0,0,0,0,0,1
59,32.484,-151,39.119,59.5414,-151.6519833,0.651983333,0.5414,2013-02-12 00:00,1899-12-30 11:46:00,CTD time 13:46.  Secchi depth = 7m.  Very clear water,111,80,4,,,,0,0,0,0,0,0,1
59,33.077,-151,31.955,59.55128333,-151.5325833,0.532583333,0.551283333,2013-02-12 00:00,1899-12-30 18:27:00,seas decreased to 2-3 ft. winds ~15 kts or less,372,101,4,3,,,0,0,0,0,0,0,1
59,33.462,-151,39.08,59.5577,-151.6513333,0.651333333,0.5577,2013-02-12 00:00,1899-12-30 12:13:00,CTD time 14:13,112,80,5,,,,0,0,0,0,0,0,1
59,33.772,-151,27.731,59.56286667,-151.4621833,0.462183333,0.562866667,2013-02-12 00:00,1899-12-30 18:56:00,seas increasing again.  Still NE 20-25 kts.  Seas 3-4ft.  Started growing after station.,373,101,5,4,,,0,0,0,0,0,0,1
59,34.217,-151,21.456,59.57028333,-151.3576,0.3576,0.570283333,2013-02-12 00:00,1899-12-30 09:22:00,full station.  Last station of line,368,100,1,,,,0,0,0,0,0,0,1
59,34.336,-151,21.706,59.57226667,-151.3617667,0.361766667,0.572266667,2013-02-12 00:00,1899-12-30 09:15:00,,367,100,2,,,,0,0,0,0,0,0,1
59,34.423,-151,39.048,59.57371667,-151.6508,0.6508,0.573716667,2013-02-12 00:00,1899-12-30 12:26:00,seas decreased,113,80,6,,,,0,0,0,0,0,0,1
59,34.469,-151,22.145,59.57448333,-151.3690833,0.369083333,0.574483333,2013-02-12 00:00,1899-12-30 09:07:00,,366,100,3,,,,0,0,0,0,0,0,1
59,34.532,-151,22.558,59.57553333,-151.3759667,0.375966667,0.575533333,2013-02-12 00:00,1899-12-30 08:59:00,,365,100,4,,,,0,0,0,0,0,0,1
59,34.614,-151,22.408,59.5769,-151.3734667,0.373466667,0.5769,2013-02-12 00:00,1899-12-30 08:56:00,#NAME?,364,100,4,,,,0,0,0,0,0,0,1
59,34.779,-151,22.767,59.57965,-151.37945,0.37945,0.57965,2013-02-12 00:00,1899-12-30 08:15:00,,363,100,5,,,,0,0,0,0,0,0,1
59,34.898,-151,23.15,59.58163333,-151.3858333,0.385833333,0.581633333,2013-02-12 00:00,1899-12-30 19:28:00,#NAME?,374,101,6,4,,,0,0,0,0,0,0,1
59,35.185,-151,23.364,59.58641667,-151.3894,0.3894,0.586416667,2013-02-12 00:00,1899-12-30 08:02:00,,361,100,7,,,,0,0,0,0,0,0,1
59,35.353,-151,23.699,59.58921667,-151.3949833,0.394983333,0.589216667,2013-02-12 00:00,1899-12-30 07:51:00,drifted .25nm SW of station,360,100,8,,,,0,0,0,0,0,0,1
59,35.475,-151,38.938,59.59125,-151.6489667,0.648966667,0.59125,2013-02-12 00:00,1899-12-30 12:39:00,CTD time 14:38.  secchi = 5.5m.  No water for OA.  60 l filtered phyto,114,80,7,,,,0,0,0,0,0,0,1
59,35.475,-151,21.083,59.59125,-151.3513833,0.351383333,0.59125,2013-02-12 00:00,1899-12-30 19:47:00,,375,101,7,4,,,0,0,0,0,0,0,1
59,35.532,-151,24.054,59.5922,-151.4009,0.4009,0.5922,2013-02-12 00:00,1899-12-30 07:40:00,drifted~.3nm SW of station,359,100,9,,,,0,0,0,0,0,0,1
59,35.783,-151,24.281,59.59638333,-151.4046833,0.404683333,0.596383333,2013-02-12 00:00,1899-12-30 07:15:00,full station.  Cloudy some snow.  Drifted ~.5nm from station.,358,100,10,,,,0,0,0,0,0,0,1
59,36.499,-151,39.043,59.60831667,-151.6507167,0.650716667,0.608316667,2013-02-12 00:00,1899-12-30 12:58:00,Seas calmer.  CTD time 14:58,115,80,8,,,,0,0,0,0,0,0,1
59,36.781,-151,17.757,59.61301667,-151.29595,0.29595,0.613016667,2013-02-12 00:00,1899-12-30 20:14:00,fixed Lat-min from 38.781 to 36.781,376,101,8,4,,,0,0,0,0,0,0,1
59,37.482,-151,39.022,59.6247,-151.6503667,0.650366667,0.6247,2013-02-12 00:00,1899-12-30 13:10:00,CTD time 15:10,116,80,9,,,,0,0,0,0,0,0,1
59,37.897,-151,15.063,59.63161667,-151.25105,0.25105,0.631616667,2013-02-12 00:00,1899-12-30 20:36:00,"no zooplankton, CTD, phytoplankton, OA water.  Winds increasing again.  Seas fetch limited 2-3 ft",377,101,9,4,,,0,0,0,0,0,0,1
59,37.999,-151,38.976,59.63331667,-151.6496,0.6496,0.633316667,2013-02-12 00:00,1899-12-30 13:17:00,Last station on transect line.,117,80,10,,,,0,0,0,0,0,0,1
59,39.502,-151,12.543,59.65836667,-151.20905,0.20905,0.658366667,2013-02-12 00:00,1899-12-30 21:15:00,,378,101,10,4,,,0,0,0,0,0,0,1
59,41.172,-151,9.88,59.6862,-151.1646667,0.164666667,0.6862,2013-02-12 00:00,1899-12-30 21:37:00,,379,101,11,4,,,0,0,0,0,0,0,1
59,42.664,-151,7.022,59.71106667,-151.1170333,0.117033333,0.711066667,2013-02-12 00:00,1899-12-30 21:59:00,check depth of cast - it went a long time,380,101,12,4,,,0,0,0,0,0,0,1
59,43.219,-151,7.475,59.72031667,-151.1245833,0.124583333,0.720316667,2013-02-12 00:00,1899-12-30 22:45:00,on trip back to Homer harbor - marked edge of highest turbidity. Extrapolated time.,383,101,14,4,,,0,1,0,0,0,0,1
59,44.458,-151,3.669,59.74096667,-151.06115,0.06115,0.740966667,2013-02-12 00:00,1899-12-30 22:33:00,2nd CTD Cast to 10m. Very slow to catch stratification,382,101,13,4,,,0,1,0,0,0,0,1
59,44.485,-151,3.529,59.74141667,-151.0588167,0.058816667,0.741416667,2013-02-12 00:00,1899-12-30 22:27:00,,381,101,13,4,,,0,1,0,0,0,0,1
59,41.344,-151,53.757,59.68906667,-151.89595,0.89595,0.689066667,2013-02-13 00:00,1899-12-30 14:35:00,Drop-in Station Anchor PT,118,81,,2,,,0,0,0,0,0,0,1
59,34.213,-151,21.483,59.57021667,-151.35805,0.35805,0.570216667,2013-03-15 00:00,,,459,102,1,1,,,0,0,0,0,0,0,1
59,34.308,-151,21.746,59.5718,-151.3624333,0.362433333,0.5718,2013-03-15 00:00,,,460,102,2,0,,,0,0,0,0,0,0,1
59,34.467,-151,22.127,59.57445,-151.3687833,0.368783333,0.57445,2013-03-15 00:00,,,461,102,3,0,,,0,0,0,0,0,0,1
59,34.595,-151,22.406,59.57658333,-151.3734333,0.373433333,0.576583333,2013-03-15 00:00,,,462,102,4,0,,,0,0,0,0,0,0,1
59,34.762,-151,22.765,59.57936667,-151.3794167,0.379416667,0.579366667,2013-03-15 00:00,1899-12-30 17:55:00,,463,102,5,0,,,0,0,0,0,0,0,1
59,34.945,-151,23.101,59.58241667,-151.3850167,0.385016667,0.582416667,2013-03-15 00:00,1899-12-30 18:05:00,,464,102,6,0,,,0,0,0,0,0,0,1
59,35.15,-151,23.376,59.58583333,-151.3896,0.3896,0.585833333,2013-03-15 00:00,1899-12-30 18:35:00,,465,102,7,0,,,0,0,0,0,0,0,1
