LatitudeDeg,LatitudeMins,LongitudeDeg,LongitudeMins,Date,Time,Comments,StationEvent,TransectEvent,Station,Beaufort,WaveHeight,WindSpeed,ConvergenceZone,HighTurbidity,TooDarkToSee,ForagingBirds,Whales,SeaOtters,ErrorCheck
59,35.786,-151,24.267,"2014-07-21 00:00","1899-12-30 14:42","Good CTD cell for 9-10. cast 158 @ 1444",884,144,"10",,1,10,0,1,0,0,0,0,1
59,35.592,-151,23.961,"2014-07-21 00:00","1899-12-30 15:06","Cast 159 @ 1507",885,144,"9",,1,10,0,1,0,0,0,0,1
59,35.343,-151,23.609,"2014-07-21 00:00","1899-12-30 15:27","Cast 160 @ 1529",886,144,"8",,1,10,0,1,0,0,0,0,1
59,35.181,-151,23.363,"2014-07-21 00:00","1899-12-30 15:44","Cast 161 @ 1546",887,144,"7",,1,10,0,1,0,0,0,0,1
59,34.924,-151,23.087,"2014-07-21 00:00","1899-12-30 15:54","OA water sample taken at next station. Cast 162 @ 1555",888,144,"6",,1,10,0,1,0,0,0,0,1
59,34.764,-151,22.763,"2014-07-21 00:00","1899-12-30 16:14","Cast 163 @ 1616",889,144,"5",,1,15,0,1,0,0,0,0,1
59,34.601,-151,22.257,"2014-07-21 00:00","1899-12-30 16:30","Cast 164 @ 1633",890,144,"4",,1,15,0,1,0,0,0,0,1
59,34.464,-151,22.100,"2014-07-21 00:00","1899-12-30 16:38","Cast 165 @ 1647",891,144,"3",,1,15,0,1,0,0,0,0,1
59,34.332,-151,21.671,"2014-07-21 00:00","1899-12-30 16:45","Cast 166 @ 1647",892,144,"2",,1,15,0,1,0,0,0,0,1
59,34.211,-151,21.433,"2014-07-21 00:00","1899-12-30 16:53","convergence zone ~ 25m to front of bow. Cast 167 @ 1655.",893,144,"1",,1,15,1,1,0,0,0,0,1
59,34.147,-151,21.359,"2014-07-21 00:00","1899-12-30 17:16","crossed convergence zone - added this station near 9-1.  17 lb CTD 52.7 extra turbidity CTD 1720. Extra statoin inshore of 9-1 to get profile (in turbid water) on south side of strong front.  Cast 168 @ 1718",894,144,"1",,1,15,1,1,0,0,0,0,1
59,37.461,-151,38.941,"2014-07-21 00:00","1899-12-30 18:35","Cast 169 @ 1836. Transducer depths - transducer is ~ 9 ft deep",895,145,"9",,1,10,0,0,0,0,0,0,1
59,37.963,-151,39.048,"2014-07-21 00:00","1899-12-30 18:46","Cast 170 @ 1847. Transducer depths ~ 9 ft deep",896,145,"10",,1,10,0,0,0,0,0,0,1
59,36.557,-151,38.929,"2014-07-21 00:00","1899-12-30 19:02","Cast 171 @ 1904. transducer depths - ~9ft deep",897,145,"8",,1,10,0,0,0,0,0,0,1
59,35.536,-151,38.950,"2014-07-21 00:00","1899-12-30 19:15","Cast 172 @ 1917. Transducer dpeths - transducer ~ 9ft deep",898,145,"7",,1,10,0,0,0,0,0,0,1
59,34.514,-151,39.022,"2014-07-21 00:00","1899-12-30 19:46","cast 173 @ 1948. transducer depths - transducer ~9ft deep",899,145,"6",,1,5,0,0,0,0,0,0,1
59,33.472,-151,39.107,"2014-07-21 00:00","1899-12-30 20:05","Cast 174 @ 2008. transducer depths",900,145,"5",,1,10,0,0,0,0,0,0,1
59,32.568,-151,38.974,"2014-07-21 00:00","1899-12-30 20:20","Cast 175 @ 2023. Transducer depths.",901,145,"4",,1,10,0,0,0,0,0,0,1
59,31.575,-151,39.023,"2014-07-21 00:00","1899-12-30 21:16","cast 176 @2119. transducer depths",902,145,"3",,0,0,0,0,0,0,0,0,1
59,30.496,-151,39.005,"2014-07-21 00:00","1899-12-30 21:32","cast 177 @ 2134. transducer depths",903,145,"2",,0,0,0,0,0,0,0,0,1
59,29.478,-151,38.946,"2014-07-21 00:00","1899-12-30 22:12","cast 178 @ 2213. transducer depths",904,145,"1",,0,0,0,0,0,0,0,0,1
59,46.350,-151,53.023,"2014-07-22 00:00","1899-12-30 07:59","cast 179 @ 801. transducer depths",905,146,"17",,3,20,0,0,0,0,0,0,1
59,46.795,-151,54.366,"2014-07-22 00:00","1899-12-30 08:10","cast 180 @ 0813. transducer depths",906,146,"16",,4,20,0,0,0,0,0,0,1
59,47.338,-151,56.079,"2014-07-22 00:00","1899-12-30 08:28","cast 182 @ 0859. transducer depths",907,146,"15",,4,20,0,0,0,0,0,0,1
59,47.876,-151,57.409,"2014-07-22 00:00","1899-12-30 08:57","cast 182 @ 0859. transducer depth",908,146,"14",,6,25,0,0,0,0,0,0,1
59,48.586,-151,59.212,"2014-07-22 00:00","1899-12-30 09:11","cast 183 @ 0913. transducer depths",909,146,"13",,6,25,0,0,0,0,0,0,1
59,49.532,-152,2.214,"2014-07-22 00:00","1899-12-30 09:45","Cast 184 @ 0948. Transducer depths",910,146,"12",,6,25,0,0,0,0,0,0,1
59,50.754,-152,5.584,"2014-07-22 00:00","1899-12-30 10:07","Cast 185 @ 1009. transducer depths",911,146,"11",,6,25,0,0,0,0,0,0,1
59,51.795,-152,8.636,"2014-07-22 00:00","1899-12-30 10:26","cast 186 @ 1028. transducer depths",912,146,"10",,6,25,0,0,0,0,0,0,1
59,52.800,-152,11.861,"2014-07-22 00:00","1899-12-30 10:49","cast 187 @ 1050. transducer depths",913,146,"9",,5,25,0,0,0,0,0,0,1
59,54.094,-152,15.069,"2014-07-22 00:00","1899-12-30 11:10","Cast 188 @ 1117. transducer depths",914,146,"8",,5,25,0,1,0,0,0,0,1
59,55.069,-152,18.522,"2014-07-22 00:00","1899-12-30 12:13","cast 189 @ 1215. transducer depths. Borderline turbid.",915,146,"7",,5,27,0,0,0,0,0,0,1
59,56.386,-152,22.033,"2014-07-22 00:00","1899-12-30 12:42","cast 190 @ 1244. transducer depths.",916,146,"6",,5,25,0,1,0,0,0,0,1
59,57.529,-152,25.121,"2014-07-22 00:00","1899-12-30 13:02","cast 191 @ 1304. transducer depths",917,146,"5",,4,20,0,0,0,0,0,0,1
59,58.453,-152,28.563,"2014-07-22 00:00","1899-12-30 13:24","crossed convergence zone inbetween stations. Cast 192 @ 1327. transducer depths",918,146,"4",,4,20,0,1,0,0,0,0,1
59,59.228,-152,30.508,"2014-07-22 00:00","1899-12-30 13:51","cast 193 @ 1353. transducer depths",919,146,"3",,4,18,0,1,0,0,0,0,1
59,59.785,-152,32.192,"2014-07-22 00:00","1899-12-30 14:05","cast 194 @ 1408. transducer depths. Dahsl porpoise!",920,146,"2",,4,18,0,1,0,0,0,0,1
60,0.362,-152,34.042,"2014-07-22 00:00","1899-12-30 14:22","cast 195 @ 1423. transducer depths",921,146,"1",,3,18,0,1,0,0,0,0,1
59,12.787,-151,55.639,"2014-07-23 00:00","1899-12-30 08:36","Cast 196 @ 840. transducer depths ~9ft",937,148,"1",,0,2,0,0,0,0,0,0,1
59,12.325,-151,57.094,"2014-07-23 00:00","1899-12-30 08:48","cast 197 @ 851. transducer depth",938,148,"2",,0,2,0,0,0,0,0,0,1
59,11.827,-151,58.802,"2014-07-23 00:00","1899-12-30 09:02","cast 198 @ 904. transducer depth",939,148,"3",,0,2,0,0,0,0,0,0,1
59,11.435,-152,0.403,"2014-07-23 00:00","1899-12-30 09:16","cast 199 @ 919. transducer depth",940,148,"4",,0,2,0,0,0,0,0,0,1
59,10.531,-152,3.742,"2014-07-23 00:00","1899-12-30 09:39","longer soak - put bottle on. Cast 200 @941. transducer depth. Also taking water samples for John's project (deep and shallow).",941,148,"5",,1,5,0,0,0,0,1,0,0
59,9.656,-152,7.091,"2014-07-23 00:00","1899-12-30 10:36","cast 201 @1039. transducer depths",942,148,"6",,1,5,0,0,0,0,0,0,1
59,8.851,-152,10.452,"2014-07-23 00:00","1899-12-30 11:00","Cast 202 @1101. transducer depth",943,148,"7",,1,5,0,0,0,0,0,0,1
59,7.959,-152,13.717,"2014-07-23 00:00","1899-12-30 11:19","cast 203 @1121. transducer depth",944,148,"8",,1,10,0,0,0,0,0,0,1
59,7.049,-152,16.968,"2014-07-23 00:00","1899-12-30 11:43","cast 204 @ 1144. transducer depth. Whale spouts way off in distance",945,148,"9",,1,10,1,0,0,1,0,0,1
59,6.183,-152,20.172,"2014-07-23 00:00","1899-12-30 12:13","Cast 205 @1215. transducer depth. ~3 whales spouting near Barren Islands",946,148,"10",,1,10,0,0,0,0,0,0,1
59,5.250,-152,23.475,"2014-07-23 00:00","1899-12-30 12:33","cast 206 @ 1235. transducer depth. 2 water samples for John's project (105 + 1m deep).",947,148,"11",,1,10,0,0,0,0,0,0,1
59,4.476,-152,28.747,"2014-07-23 00:00","1899-12-30 13:22","navigation error? Overshot target by 1 nautical mile. cast 207 @ 1324. transducer depth",948,148,"12",,1,12,0,0,0,0,0,0,0
59,3.597,-152,30.082,"2014-07-23 00:00","1899-12-30 13:48","Check CTD depth vs. fathometer (angie question). KH-CTD depth = 135 m OK. Cast 208 @ 1349. transducer depth",949,148,"13",,1,12,0,0,0,0,0,0,1
59,2.704,-152,33.342,"2014-07-23 00:00","1899-12-30 14:15","Check CTD depth v fathometer. KH - CTD depth = 137 m OK. Cast 209 @ 1417. transducer depth",950,148,"14",,2,12,0,0,0,0,0,0,1
59,1.786,-152,36.681,"2014-07-23 00:00","1899-12-30 14:42","Cast 210 @ 1445. transducer depth",951,148,"15",,3,12,0,0,0,0,0,0,1
59,1.031,-152,40.040,"2014-07-23 00:00","1899-12-30 15:06","Cast 211 @ 1507. transducer depth",952,148,"16",,3,12,0,0,0,0,0,0,1
59,0.110,-152,43.266,"2014-07-23 00:00","1899-12-30 15:27","Starting to see more turbidity. Cast 212 @ 1529. transducer depth",953,148,"17",,3,15,0,0,0,0,0,0,1
58,59.257,-152,46.447,"2014-07-23 00:00","1899-12-30 15:49","Cast 213 @ 1551. transducer depth",954,148,"18",,3,12,0,0,0,0,0,0,1
58,58.364,-152,49.754,"2014-07-23 00:00","1899-12-30 16:11","cast 214 @ 1613. transducer depth",955,148,"19",,3,15,0,0,0,0,0,0,1
58,57.463,-152,53.031,"2014-07-23 00:00","1899-12-30 16:37","cable out = 190 m. CTD depth ~ 174 m. cast 215 @ 1639. transducer depth",956,148,"20",,4,15,0,0,0,0,0,0,1
58,56.708,-152,56.307,"2014-07-23 00:00","1899-12-30 17:01","CTD to 170 m (cable length). Cast 216 @ 1702 .transducer depth",957,148,"21",,4,15,0,0,0,0,0,0,1
58,55.764,-152,59.574,"2014-07-23 00:00","1899-12-30 17:24","CTD = 170 m cable. Cast 217 @ 1726. transducer depth",958,148,"22",,4,15,0,0,0,0,0,0,1
58,54.843,-153,2.970,"2014-07-23 00:00","1899-12-30 17:49","cast 218 @ 1751. transducer depth",959,148,"23",,4,15,0,0,0,0,0,0,1
58,54.052,-153,6.302,"2014-07-23 00:00","1899-12-30 18:14","cast 219 @ 1816. transducer depth",960,148,"24",,4,15,0,0,0,0,0,0,1
58,53.147,-153,9.457,"2014-07-23 00:00","1899-12-30 18:37","182 m of cable out, big angle on wire. Cast 220 @ 1839. transducer depth. Collected water sample for John's project (173 m + 1m)",961,148,"25",,4,15,0,0,0,0,0,0,1
58,52.747,-153,11.072,"2014-07-23 00:00","1899-12-30 19:31","cast 221 @ 1933. transducer depth",962,148,"26",,3,15,0,0,0,0,0,0,1
58,52.228,-153,12.760,"2014-07-23 00:00","1899-12-30 19:49","142 m of cable. Cast 222 @ 1952. transducer depth",963,148,"27",,2,15,0,0,0,0,0,0,1
58,52.020,-153,13.513,"2014-07-23 00:00","1899-12-30 20:02","cast 223 @ 2004. transducer depth",964,148,"28",,1,10,0,0,0,0,0,0,1
59,21.041,-153,18.118,"2014-07-24 00:00","1899-12-30 07:59","cast 001 @0800",965,149,"1",,1,10,0,0,0,0,0,0,1
59,20.828,-153,14.241,"2014-07-24 00:00","1899-12-30 08:18","missed station 7-2 and error not found until station 7-20. cast 2 @ 820",966,149,"3",,1,5,0,0,0,0,0,0,1
59,20.810,-153,10.248,"2014-07-24 00:00","1899-12-30 08:38","cast 3 @ 840",967,149,"4",,1,5,0,0,0,0,0,0,1
59,20.547,-153,6.375,"2014-07-24 00:00","1899-12-30 08:58","cast 2 @ 820",968,149,"5",,1,5,0,0,0,0,0,0,1
59,20.507,-153,2.492,"2014-07-24 00:00","1899-12-30 09:43","cast 5 @ 944",969,149,"6",,2,5,0,0,0,0,0,0,1
59,20.384,-152,58.574,"2014-07-24 00:00","1899-12-30 10:04","cast 6 @ 1007",970,149,"7",,1,5,0,0,0,0,0,0,1
59,20.255,-152,54.623,"2014-07-24 00:00","1899-12-30 10:27",,971,149,"8",,1,5,0,0,0,0,0,0,1
59,20.111,-152,50.742,"2014-07-24 00:00","1899-12-30 10:49","cast 8 @ 1052",972,149,"9",,1,5,0,0,0,0,0,0,1
59,19.983,-152,46.910,"2014-07-24 00:00","1899-12-30 11:15","cast 9 @ 1116",973,149,"10",,1,5,0,0,0,0,0,0,1
59,19.946,-152,42.936,"2014-07-24 00:00","1899-12-30 11:37","cast 10 @ 1139",974,149,"11",,1,5,0,0,0,0,0,0,1
59,19.816,-152,39.025,"2014-07-24 00:00","1899-12-30 12:26","cast 11 @ 1227",975,149,"12",,1,5,0,0,0,0,0,0,1
59,19.636,-152,35.040,"2014-07-24 00:00","1899-12-30 12:49","cast 12 @ 1251",976,149,"13",,1,5,0,0,0,0,0,0,1
59,19.545,-152,31.189,"2014-07-24 00:00","1899-12-30 13:12","cast 13 @ 1313",977,149,"14",,1,5,0,0,0,0,0,0,1
59,19.424,-152,27.261,"2014-07-24 00:00","1899-12-30 13:33","cast 14 @ 1335",978,149,"15",,1,5,0,0,0,0,0,0,1
59,19.254,-152,23.193,"2014-07-24 00:00","1899-12-30 13:55","CAST 15 @ 1357",979,149,"16",,1,5,0,0,0,0,0,0,1
59,19.137,-152,19.383,"2014-07-24 00:00","1899-12-30 14:17","cast 16 @ 1418",980,149,"17",,1,10,0,0,0,0,0,0,1
59,19.074,-152,15.498,"2014-07-24 00:00","1899-12-30 14:42","cast 17 @ 1444",981,149,"18",,1,10,0,0,0,0,0,0,1
59,18.930,-152,11.608,"2014-07-24 00:00","1899-12-30 15:04","More birds including puffins at front (still not many). Slight color change about 1/3 from station 18 to 19. cast 18 @ 1506",982,149,"19",,1,10,0,0,0,0,0,0,1
59,18.809,-152,7.636,"2014-07-24 00:00","1899-12-30 15:27","cast 19 @ 1526",983,149,"20",,1,8,0,0,0,0,0,0,1
59,18.661,-152,5.663,"2014-07-24 00:00","1899-12-30 16:20","cast 20 @ 1622",984,149,"21",,1,10,0,0,0,0,0,0,1
59,18.561,-152,3.784,"2014-07-24 00:00","1899-12-30 16:32","cast 21 @ 1636",985,149,"22",,1,10,0,0,0,0,0,0,1
59,18.554,-152,1.973,"2014-07-24 00:00","1899-12-30 16:50","cast 22 @ 1653",986,149,"23",,2,10,0,0,0,0,0,0,1
59,29.500,-151,39.000,"2014-08-13 00:00","1899-12-30 14:00",,987,150,"1",,1,3,0,0,0,0,0,0,1
59,30.493,-151,38.995,"2014-08-13 00:00","1899-12-30 14:08",,988,150,"2",,1,3,0,0,0,0,0,0,1
59,31.514,-151,38.958,"2014-08-13 00:00","1899-12-30 14:27",,989,150,"3",,1,10,0,0,0,0,0,0,1
59,32.510,-151,38.948,"2014-08-13 00:00","1899-12-30 14:38","Water collected for phyto-vent sampling",990,150,"4",,1,10,0,0,0,0,0,0,1
59,33.503,-151,39.999,"2014-08-13 00:00","1899-12-30 15:13",,991,150,"5",,1,3,0,0,0,0,0,0,1
59,34.501,-151,39.002,"2014-08-13 00:00","1899-12-30 15:22",,992,150,"6",,1,3,0,0,0,0,0,0,1
59,35.487,-151,39.001,"2014-08-13 00:00","1899-12-30 15:31",,993,150,"7",,1,3,0,0,0,0,0,0,1
59,36.503,-151,38.992,"2014-08-13 00:00","1899-12-30 15:49",,994,150,"8",,1,3,0,0,0,0,0,0,1
59,37.512,-151,39.037,"2014-08-13 00:00","1899-12-30 15:56","Resting common murres",995,150,"9",,1,3,0,0,0,0,0,0,1
59,38.004,-151,39.004,"2014-08-13 00:00","1899-12-30 16:02",,996,150,"10",,1,3,0,0,0,0,0,0,1
59,35.747,-151,24.247,"2014-08-13 00:00","1899-12-30 10:16",,997,151,"10",,1,2,0,0,0,0,0,0,1
59,35.543,-151,24.015,"2014-08-13 00:00","1899-12-30 10:48",,998,151,"9",,1,2,0,0,0,0,0,0,1
59,35.320,-151,23.675,"2014-08-13 00:00","1899-12-30 10:56","within 100 ft. wrack line (convergence zone)",999,151,"8",,1,2,1,0,0,0,0,0,1
59,35.116,-151,23.391,"2014-08-13 00:00","1899-12-30 11:05","pass thru convergence zone between stations",1000,151,"7",,1,2,0,0,0,0,0,0,1
59,34.932,-151,23.111,"2014-08-13 00:00","1899-12-30 11:15",,1001,151,"6",,1,5,0,0,0,0,0,0,1
59,34.759,-151,22.810,"2014-08-13 00:00","1899-12-30 11:58",,1002,151,"5",,1,5,0,0,0,0,0,0,1
59,34.596,,,"2014-08-13 00:00","1899-12-30 12:08",,1003,151,"4",,1,5,0,0,0,0,0,0,1
59,34.447,-151,22.168,"2014-08-13 00:00","1899-12-30 12:18",,1004,151,"3",,1,5,0,1,0,0,0,0,1
59,34.306,-151,21.786,"2014-08-13 00:00","1899-12-30 12:28",,1005,151,"2",,1,5,0,0,0,0,0,0,1
59,34.218,-151,21.504,"2014-08-13 00:00","1899-12-30 12:35","net wrapped no sample collected",1006,151,"1",,1,5,0,0,0,0,0,0,1
59,35.754,-151,24.223,"2014-09-25 00:00","1899-12-30 14:34",,1007,152,"10",,1,0,0,0,0,0,0,0,1
59,35.538,-151,23.923,"2014-09-25 00:00","1899-12-30 14:57",,1008,152,"9",,1,0,0,0,0,0,0,0,1
59,35.340,-151,23.678,"2014-09-25 00:00","1899-12-30 15:07",,1009,152,"8",,1,0,0,0,0,0,0,0,1
59,35.141,-151,22.394,"2014-09-25 00:00","1899-12-30 15:16",,1010,152,"7",,1,0,0,0,0,0,0,0,1
59,34.942,-151,23.109,"2014-09-25 00:00","1899-12-30 15:25",,1011,152,"6",,1,0,0,0,0,0,0,0,1
59,34.763,-151,22.769,"2014-09-25 00:00","1899-12-30 15:43",,1012,152,"5",,0,0,0,0,0,0,0,0,1
59,34.597,-151,22.458,"2014-09-25 00:00","1899-12-30 15:52",,1013,152,"4",,0,0,0,0,0,0,0,0,1
59,34.468,-151,22.137,"2014-09-25 00:00","1899-12-30 16:01",,1014,152,"3",,0,0,0,0,0,0,0,0,1
59,34.300,-151,21.775,"2014-09-25 00:00","1899-12-30 16:10",,1015,152,"2",,0,0,0,0,0,0,0,0,1
59,34.211,-151,21.526,"2014-09-25 00:00","1899-12-30 16:18",,1016,152,"1",,0,0,0,0,0,0,0,0,1
59,29.513,-151,38.987,"2014-10-13 00:00","1899-12-30 08:49",,1017,153,"1",,1,5,0,0,0,0,0,0,1
59,30.483,-151,39.019,"2014-10-13 00:00","1899-12-30 09:06",,1018,153,"2",,1,5,0,0,0,0,0,0,1
59,31.506,-151,39.024,"2014-10-13 00:00","1899-12-30 09:32",,1019,153,"3",,2,7,0,0,0,0,0,0,1
59,32.526,-151,39.001,"2014-10-13 00:00","1899-12-30 09:49",,1020,153,"4",,2,5,0,0,0,0,0,0,1
59,33.511,-151,39.091,"2014-10-13 00:00","1899-12-30 10:18",,1021,153,"5",,2,5,0,0,0,0,0,0,1
59,34.449,-151,38.959,"2014-10-13 00:00","1899-12-30 10:30",,1022,153,"6",,2,5,0,0,0,0,0,0,1
59,35.544,-151,38.979,"2014-10-13 00:00","1899-12-30 10:42",,1023,153,"7",,2,5,0,0,0,0,0,0,1
59,36.482,-151,38.990,"2014-10-13 00:00","1899-12-30 11:03",,1024,153,"8",,2,8,0,0,0,0,0,0,1
59,37.502,-151,39.008,"2014-10-13 00:00","1899-12-30 11:14",,1025,153,"9",,2,8,0,0,0,0,0,0,1
59,38.032,-151,39.036,"2014-10-13 00:00","1899-12-30 11:23",,1026,153,"10",,2,5,0,0,0,0,0,0,1
59,46.846,-151,54.235,"2014-10-13 00:00","1899-12-30 13:11",,1027,154,"16",,2,8,0,0,0,0,0,0,1
59,47.418,-151,56.064,"2014-10-13 00:00","1899-12-30 13:25",,1028,154,"15",,2,8,0,0,0,0,0,0,1
59,47.927,-151,57.484,"2014-10-13 00:00","1899-12-30 13:33",,1029,154,"14",,2,5,0,0,0,0,0,0,1
59,48.634,-151,59.262,"2014-10-13 00:00","1899-12-30 13:45",,1030,154,"13",,2,5,0,0,0,0,0,0,1
59,49.621,-152,2.321,"2014-10-13 00:00","1899-12-30 14:10",,1031,154,"12",,2,5,0,0,0,0,0,0,1
59,50.715,-152,5.540,"2014-10-13 00:00","1899-12-30 14:30",,1032,154,"11",,1,5,0,0,0,0,0,0,1
59,51.798,-152,8.699,"2014-10-13 00:00","1899-12-30 14:49",,1033,154,"10",,1,5,0,0,0,0,0,0,1
59,52.817,-152,11.947,"2014-10-13 00:00","1899-12-30 15:04",,1034,154,"9",,2,5,0,0,0,0,0,0,1
59,54.019,-152,15.159,"2014-10-13 00:00","1899-12-30 15:24",,1035,154,"8",,2,5,0,0,0,0,0,0,1
59,55.099,-152,18.465,"2014-10-13 00:00","1899-12-30 15:36","Cast 92 @ 1556. Wrong time in notes - download should be 1556 v 1536",1036,154,"7",,2,10,0,1,0,0,0,0,1
59,56.278,-152,22.085,"2014-10-13 00:00","1899-12-30 16:16","More turbed to the west. Crossed a front between stations 6 and 5",1037,154,"6",,2,8,0,1,0,0,0,0,1
59,57.434,-152,25.299,"2014-10-13 00:00","1899-12-30 16:34","crossed a front between stations 5 and 6. more turbid to west.",1038,154,"5",,2,5,0,1,0,0,0,0,1
59,58.522,-152,28.611,"2014-10-13 00:00","1899-12-30 16:50",,1039,154,"4",,2,5,0,1,0,0,0,0,1
59,59.203,-152,30.604,"2014-10-13 00:00","1899-12-30 17:06",,1040,154,"3",,2,5,0,1,0,0,0,0,1
59,59.812,-152,32.158,"2014-10-13 00:00","1899-12-30 17:16",,1041,154,"2",,2,5,0,1,0,0,0,0,1
60,0.390,-152,33.977,"2014-10-13 00:00","1899-12-30 17:27",,1042,154,"1",,1,3,0,1,0,0,0,0,1
59,18.669,-152,2.010,"2014-10-17 00:00","1899-12-30 16:14",,1043,155,"23",,3,15,0,0,0,0,0,0,1
59,18.723,-152,3.846,"2014-10-17 00:00","1899-12-30 16:25","MR: fixed lat-min",1044,155,"22",,4,15,0,0,0,0,0,0,1
59,18.818,-152,5.819,"2014-10-17 00:00","1899-12-30 16:46",,1045,155,"21",,4,20,0,0,0,0,0,0,1
59,18.849,-152,7.782,"2014-10-17 00:00","1899-12-30 17:00",,1046,155,"20",,5,20,0,0,0,0,0,0,1
59,18.986,-152,11.742,"2014-10-17 00:00","1899-12-30 18:42",,1047,155,"19",,5,20,0,0,0,0,0,0,1
59,12.722,-151,55.460,"2014-10-18 00:00","1899-12-30 00:28",,1048,156,"1",,1,5,0,0,1,0,0,0,1
59,12.360,-151,57.149,"2014-10-18 00:00","1899-12-30 00:39",,1049,156,"2",,1,5,0,0,1,0,0,0,1
59,11.850,-151,58.790,"2014-10-18 00:00","1899-12-30 00:50",,1050,156,"3",,1,5,0,0,1,0,0,0,1
59,11.410,-152,0.430,"2014-10-18 00:00","1899-12-30 01:05",,1051,156,"4",,1,10,0,0,1,0,0,0,1
59,10.528,-152,3.710,"2014-10-18 00:00","1899-12-30 01:24",,1052,156,"5",,2,15,0,0,1,0,0,0,1
59,9.680,-152,7.010,"2014-10-18 00:00","1899-12-30 01:58",,1053,156,"6",,3,15,0,0,1,0,0,0,1
59,8.870,-152,10.330,"2014-10-18 00:00","1899-12-30 02:19",,1054,156,"7",,3,10,0,0,1,0,0,0,1
59,7.960,-152,13.580,"2014-10-18 00:00","1899-12-30 02:37",,1055,156,"8",,3,15,0,0,1,0,0,0,1
59,7.090,-152,16.860,"2014-10-18 00:00","1899-12-30 02:56",,1056,156,"9",,3,15,0,0,1,0,0,0,1
59,6.160,-152,19.990,"2014-10-18 00:00","1899-12-30 03:15",,1057,156,"10",,3,10,0,0,1,0,0,0,1
59,5.290,-152,23.240,"2014-10-18 00:00","1899-12-30 03:32",,1058,156,"11",,3,10,0,0,1,0,0,0,1
59,4.513,-152,26.733,"2014-10-18 00:00","1899-12-30 04:04",,1059,156,"12",,3,10,0,0,1,0,1,0,1
59,2.677,-152,33.145,"2014-10-18 00:00","1899-12-30 04:39",,1061,156,"14",,3,10,0,0,1,0,0,0,1
59,1.029,-152,39.928,"2014-10-18 00:00","1899-12-30 05:14",,1062,156,"16",,3,12,0,0,1,0,0,0,1
58,59.300,-152,46.282,"2014-10-18 00:00","1899-12-30 05:49",,1063,156,"18",,3,12,0,0,1,0,0,0,1
58,57.542,-152,52.902,"2014-10-18 00:00","1899-12-30 06:29",,1064,156,"20",,3,10,0,0,1,0,0,0,1
58,55.802,-152,59.703,"2014-10-18 00:00","1899-12-30 07:11",,1065,156,"22",,3,15,0,0,1,0,0,0,1
58,54.131,-153,6.172,"2014-10-18 00:00","1899-12-30 07:46",,1066,156,"24",,3,15,0,0,1,0,0,0,1
58,53.280,-153,9.440,"2014-10-18 00:00","1899-12-30 08:11",,1067,156,"25",,2,18,0,0,0,0,0,0,1
58,52.840,-153,11.080,"2014-10-18 00:00","1899-12-30 08:42",,1068,156,"26",,1,5,0,0,0,0,0,0,1
58,52.360,-153,12.690,"2014-10-18 00:00","1899-12-30 08:58",,1069,156,"27",,1,8,0,0,0,0,0,0,1
58,51.940,-153,14.380,"2014-10-18 00:00","1899-12-30 09:13",,1070,156,"28",,1,8,0,0,0,0,0,0,1
59,20.990,-153,18.120,"2014-10-18 00:00","1899-12-30 12:49","Second run on Transect 7 - first run (east to west) stopped yesterday due to high seas.",1071,157,"1",,0,5,0,0,0,0,0,0,1
59,20.890,-153,16.030,"2014-10-18 00:00","1899-12-30 13:00",,1072,157,"2",,1,5,0,0,0,0,0,0,1
59,20.840,-153,13.050,"2014-10-18 00:00","1899-12-30 13:15",,1073,157,"3",,1,5,0,0,0,0,0,0,1
59,20.820,-153,10.390,"2014-10-18 00:00","1899-12-30 13:29","wrack line @ 59 20.82 153 12.77  26 fathoms. Came between stations. No birds, etc.",1074,157,"4",,1,5,0,0,0,0,0,0,1
59,20.570,-153,6.440,"2014-10-18 00:00","1899-12-30 13:58",,1075,157,"5",,0,5,0,0,0,0,0,0,1
59,20.460,-152,58.580,"2014-10-18 00:00","1899-12-30 14:27","Wrackline with sheerwaters between 7-5 and 7-7 N59 20.419 W152 58.638 @ 14:13",1076,157,"7",,0,5,0,0,0,0,0,0,1
59,20.120,-152,50.760,"2014-10-18 00:00","1899-12-30 14:52",,1077,157,"9",,0,7,0,0,0,0,0,0,1
59,19.980,-152,46.920,"2014-10-18 00:00","1899-12-30 15:11",,1078,157,"10",,0,7,0,0,0,0,0,0,1
59,19.920,-152,43.000,"2014-10-18 00:00","1899-12-30 16:14","note - airlock in steering 40 min delay",1079,157,"11",,1,7,0,0,0,0,0,0,1
59,19.610,-152,35.150,"2014-10-18 00:00","1899-12-30 16:48",,1080,157,"13",,1,7,0,0,0,0,0,0,1
59,19.387,-152,27.322,"2014-10-18 00:00","1899-12-30 17:17",,1081,157,"15",,1,8,0,0,0,0,0,0,1
59,19.095,-152,19.469,"2014-10-18 00:00","1899-12-30 17:47",,1082,157,"17",,1,8,0,0,0,0,0,0,1
59,18.916,-152,11.762,"2014-10-18 00:00","1899-12-30 18:15",,1083,157,"19",,1,8,0,0,0,0,0,0,1
59,18.819,-152,7.855,"2014-10-18 00:00","1899-12-30 18:36","no plankton or water sample will use ones collected here on 17 Oct",1084,157,"20",,1,8,0,0,0,0,0,0,1
59,18.749,-152,5.791,"2014-10-18 00:00","1899-12-30 18:49",,1085,157,"21",,1,8,0,0,0,0,0,0,1
